261.52,257.32,256.07,262.11,272.76,278.85,281.96,282.38,279.28,275.18,269.54,264.04
257.88,255.06,253.95,261.97,270.73,276.67,280.48,280.66,277.45,272.34,267.45,258.27
249.02,249.35,252.18,259.47,269.64,277.26,279.96,279.92,276.3,271.26,262.59,254.47
249.66,243.72,247.86,258.73,268.41,275.41,278.9,278.64,274.59,267.31,258,255.1
246.55,244.06,247.3,258.86,268.12,275.79,278.64,278.44,273.92,266.31,257.6,248.03
247.4,244.17,247.85,257.9,268.66,274.95,277.93,277.42,274.25,265.8,255,250.28
238.94,245.89,243.92,256.47,268.14,274.85,277.85,277.41,273.17,265.32,252.64,247.72
242.65,241.39,243.67,255.91,266.58,273.64,277.55,277.39,273.1,263.94,254.45,246.76
245.9,241.12,243.89,256.97,268.08,275.16,277.78,277.54,273.51,265.24,254.39,247.15
239.6,242.09,245.07,253.51,267.73,275.02,277.61,277.36,273.03,265.95,252.73,245.17
