1.0204e+05,1.0264e+05,1.0249e+05,1.0222e+05,1.0228e+05,1.0198e+05,1.0159e+05,1.0176e+05,1.0189e+05,1.0189e+05,1.0221e+05,1.013e+05
1.0195e+05,1.027e+05,1.0183e+05,1.0254e+05,1.0245e+05,1.0185e+05,1.0181e+05,1.0195e+05,1.0156e+05,1.02e+05,1.0196e+05,1.0219e+05
1.0143e+05,1.0287e+05,1.0323e+05,1.028e+05,1.0239e+05,1.0198e+05,1.0184e+05,1.0194e+05,1.0212e+05,1.021e+05,1.019e+05,1.0198e+05
1.0149e+05,1.0288e+05,1.0313e+05,1.0277e+05,1.0278e+05,1.0208e+05,1.0155e+05,1.02e+05,1.0201e+05,1.0197e+05,1.0218e+05,1.014e+05
1.0218e+05,1.0228e+05,1.0311e+05,1.0278e+05,1.0265e+05,1.0215e+05,1.0173e+05,1.0182e+05,1.0193e+05,1.0188e+05,1.0189e+05,1.0147e+05
1.0152e+05,1.0307e+05,1.0256e+05,1.0253e+05,1.0261e+05,1.0186e+05,1.0173e+05,1.016e+05,1.0212e+05,1.0178e+05,1.0164e+05,1.018e+05
1.0203e+05,1.0225e+05,1.0268e+05,1.0271e+05,1.0239e+05,1.0205e+05,1.0178e+05,1.0169e+05,1.0154e+05,1.0177e+05,1.0208e+05,1.0141e+05
1.0197e+05,1.0223e+05,1.0271e+05,1.0253e+05,1.0268e+05,1.0228e+05,1.0176e+05,1.0174e+05,1.0175e+05,1.0196e+05,1.0224e+05,1.0104e+05
1.0074e+05,1.024e+05,1.025e+05,1.0213e+05,1.0273e+05,1.0223e+05,1.0153e+05,1.0187e+05,1.0209e+05,1.0214e+05,1.0241e+05,1.0179e+05
1.0171e+05,1.0255e+05,1.0362e+05,1.0254e+05,1.0254e+05,1.0191e+05,1.0194e+05,1.0151e+05,1.0203e+05,1.0241e+05,1.0227e+05,1.0137e+05
1.0238e+05,1.0291e+05,1.0297e+05,1.0255e+05,1.0224e+05,1.0195e+05,1.0186e+05,1.0176e+05,1.017e+05,1.0161e+05,1.0205e+05,1.0197e+05
1.0194e+05,1.0338e+05,1.0282e+05,1.025e+05,1.0245e+05,1.0196e+05,1.0163e+05,1.015e+05,1.0148e+05,1.0218e+05,1.0222e+05,1.0067e+05
1.028e+05,1.0132e+05,1.0195e+05,1.0246e+05,1.025e+05,1.0194e+05,1.0173e+05,1.0159e+05,1.0158e+05,1.0176e+05,1.0186e+05,1.0207e+05
1.028e+05,1.0246e+05,1.0168e+05,1.021e+05,1.0239e+05,1.0201e+05,1.0163e+05,1.0186e+05,1.0163e+05,1.0191e+05,1.0261e+05,1.0194e+05
1.018e+05,1.0315e+05,1.025e+05,1.0273e+05,1.0239e+05,1.0191e+05,1.0163e+05,1.0171e+05,1.0157e+05,1.0211e+05,1.0198e+05,1.0207e+05
1.0196e+05,1.0236e+05,1.0327e+05,1.0253e+05,1.0279e+05,1.0213e+05,1.0184e+05,1.0165e+05,1.0203e+05,1.0228e+05,1.0192e+05,1.0213e+05
1.0191e+05,1.0356e+05,1.0255e+05,1.0273e+05,1.0257e+05,1.0203e+05,1.0154e+05,1.0183e+05,1.0174e+05,1.0214e+05,1.0208e+05,1.0245e+05
1.0184e+05,1.0178e+05,1.0303e+05,1.0249e+05,1.0261e+05,1.0206e+05,1.0146e+05,1.0187e+05,1.0195e+05,1.0159e+05,1.0197e+05,1.0184e+05
1.0201e+05,1.0285e+05,1.0317e+05,1.0258e+05,1.022e+05,1.0211e+05,1.018e+05,1.0163e+05,1.0191e+05,1.0196e+05,1.0209e+05,1.0221e+05
1.0163e+05,1.0287e+05,1.0312e+05,1.0247e+05,1.0239e+05,1.0229e+05,1.0199e+05,1.0173e+05,1.0215e+05,1.0207e+05,1.0232e+05,1.0206e+05
1.0187e+05,1.0347e+05,1.0238e+05,1.0271e+05,1.0231e+05,1.0199e+05,1.0168e+05,1.0169e+05,1.0191e+05,1.0223e+05,1.0204e+05,1.0191e+05
1.0205e+05,1.0222e+05,1.0218e+05,1.0238e+05,1.0233e+05,1.0206e+05,1.0201e+05,1.0153e+05,1.0204e+05,1.0203e+05,1.0214e+05,1.0195e+05
1.0224e+05,1.0409e+05,1.0256e+05,1.0258e+05,1.0248e+05,1.0206e+05,1.0185e+05,1.0158e+05,1.0212e+05,1.0196e+05,1.0179e+05,1.0209e+05
1.0263e+05,1.0162e+05,1.0302e+05,1.0232e+05,1.0228e+05,1.0206e+05,1.0155e+05,1.0168e+05,1.0184e+05,1.0206e+05,1.018e+05,1.0188e+05
1.0233e+05,1.0251e+05,1.0272e+05,1.0275e+05,1.0218e+05,1.0215e+05,1.0168e+05,1.0188e+05,1.016e+05,1.0189e+05,1.0203e+05,1.0125e+05
