0.9339,0.84518,0.84066,0.80671,0.77345,0.63027,0.57801,0.64967,0.76396,0.81654,0.87276,0.92591
0.9244,0.93246,0.88782,0.83431,0.74303,0.63509,0.54633,0.63886,0.7283,0.79988,0.86615,0.92291
0.90103,0.84816,0.80903,0.80807,0.77202,0.57927,0.61164,0.67348,0.75836,0.83109,0.90952,0.93807
0.91606,0.8728,0.89619,0.85841,0.7537,0.59204,0.56024,0.62873,0.73293,0.82628,0.87805,0.93539
0.90071,0.89501,0.83787,0.84367,0.73535,0.57519,0.57904,0.63614,0.75847,0.88552,0.92908,0.91812
0.90769,0.85958,0.83176,0.79024,0.79169,0.61457,0.59613,0.6227,0.73395,0.82894,0.88345,0.90925
0.90928,0.9019,0.84397,0.8083,0.73792,0.58648,0.59177,0.66485,0.74955,0.86617,0.92871,0.91244
0.88707,0.84748,0.87051,0.81729,0.77213,0.66084,0.61689,0.6291,0.7425,0.8433,0.92017,0.92566
0.9199,0.8867,0.82541,0.82592,0.80227,0.60923,0.56713,0.58042,0.7384,0.84185,0.89233,0.91904
0.89771,0.8994,0.9175,0.82367,0.74011,0.59868,0.59733,0.6399,0.73535,0.8695,0.93327,0.90815
0.89753,0.85682,0.86454,0.8805,0.77916,0.59332,0.54079,0.62652,0.72635,0.88377,0.91529,0.91355
0.91464,0.89944,0.85679,0.79943,0.75275,0.61484,0.59809,0.62141,0.75202,0.86895,0.92162,0.92725
0.91175,0.86361,0.79288,0.80872,0.73341,0.57782,0.56716,0.61258,0.76853,0.87065,0.89714,0.90694
0.90988,0.88564,0.80938,0.81674,0.78204,0.60463,0.5999,0.63284,0.78051,0.88785,0.90291,0.89928
0.92046,0.88204,0.8077,0.77117,0.78313,0.59796,0.54061,0.6537,0.72125,0.87759,0.90418,0.91483
0.91254,0.89957,0.87432,0.82398,0.76459,0.62624,0.55231,0.61254,0.71036,0.9156,0.88607,0.88367
0.90074,0.89609,0.83522,0.82004,0.78923,0.61615,0.59261,0.61292,0.72456,0.83253,0.88644,0.91759
0.91512,0.89638,0.84698,0.82528,0.73773,0.63776,0.57592,0.61983,0.75019,0.885,0.88898,0.93036
0.89242,0.89634,0.84882,0.81758,0.78093,0.57388,0.57789,0.59266,0.7255,0.91043,0.8991,0.92906
0.91596,0.8923,0.8619,0.82192,0.76737,0.62195,0.52673,0.62354,0.73349,0.86857,0.88906,0.91389
0.8934,0.86916,0.83977,0.84306,0.82118,0.59453,0.56474,0.59798,0.72551,0.84824,0.90978,0.91896
0.93014,0.88154,0.88868,0.8648,0.73228,0.61091,0.56597,0.61381,0.72259,0.87178,0.89473,0.91335
0.9029,0.90254,0.88016,0.83871,0.72866,0.61184,0.5804,0.58505,0.77871,0.87198,0.91557,0.91341
0.88951,0.87379,0.85799,0.80463,0.71708,0.61969,0.58014,0.65362,0.76567,0.90781,0.86883,0.91771
0.92365,0.86814,0.84855,0.8517,0.77121,0.53516,0.56379,0.63887,0.76113,0.85183,0.87558,0.91093
