-0.68709,-1.1251,-1.3154,-1.2402,-0.62651,1.2045,4.2143,6.5866,5.9952,3.589,1.5837,0.11581
-0.72788,-1.2185,-1.3587,-1.2944,-0.77109,0.79809,3.6505,6.1303,5.6351,3.4448,1.3296,0.18514
-0.63125,-1.1061,-1.2804,-1.2653,-0.72917,0.99002,3.7534,5.9705,5.7966,3.8514,1.7694,0.38868
-0.3458,-0.88338,-1.0919,-0.97699,-0.065399,2.0888,5.7868,8.3719,7.5001,4.9389,2.5271,0.81087
-0.33626,-0.91667,-1.1411,-1.1413,-0.53624,1.3403,4.8019,7.3898,7.0065,4.7932,2.27,0.38748
-0.5877,-1.0733,-1.2903,-1.1822,-0.55789,1.2863,4.6588,7.206,6.5982,4.892,2.6754,0.75111
-0.37798,-1.0182,-1.2114,-1.1285,-0.25625,2.0006,6.0951,8.3802,7.5741,5.1846,2.9915,1.0743
-0.20563,-0.83914,-1.0681,-0.98636,-0.2737,2.1037,5.9816,8.6063,7.4784,5.1585,2.6803,0.82857
-0.38079,-1.0163,-1.2674,-1.2398,-0.7151,0.91415,3.9672,6.3875,5.9398,3.9636,1.6326,0.20197
-0.59845,-1.072,-1.2627,-1.2133,-0.65115,0.79063,3.5321,6.31,5.9853,4.0782,1.9298,0.30438
-0.52013,-0.99548,-1.1768,-1.0948,-0.54396,1.5966,5.6151,8.5122,7.5092,5.2004,2.8378,0.98236
-0.27486,-0.86268,-1.1871,-1.1379,-0.35822,1.8529,5.539,8.1412,7.3931,5.1527,2.7097,0.79169
-0.30492,-0.92024,-1.215,-1.149,-0.44565,1.5691,5.1098,7.9378,7.2014,4.697,2.2775,0.58596
-0.326,-0.90487,-1.1387,-1.0625,-0.37859,1.5895,4.601,6.9951,6.6092,4.4836,2.3189,0.53341
-0.26428,-0.77731,-1.0528,-0.95498,-0.065894,2.2702,6.0815,8.507,7.6798,5.0397,2.6165,1
-0.10231,-0.66654,-1.007,-0.88056,0.031891,2.4633,6.0434,8.5,8.097,5.7032,3.4374,1.3112
-0.048857,-0.76952,-1.1306,-1.0633,-0.34543,1.7936,5.0924,7.5102,7.0041,5.0307,2.7822,0.93072
