99399,1.0016e+05,99703,99681,99605,1.009e+05,1.0145e+05,1.0155e+05,1.0115e+05,1.0043e+05,1.0062e+05,1.0079e+05
1.002e+05,1.0051e+05,1.002e+05,1.0007e+05,99754,1.0025e+05,1.0093e+05,1.0079e+05,1.0066e+05,1.0054e+05,1.003e+05,1.0044e+05
1.0005e+05,1.009e+05,1.0019e+05,99788,99212,1.0051e+05,1.0115e+05,1.0111e+05,1.0082e+05,1.0048e+05,1.0027e+05,1.0081e+05
1.0096e+05,1.0116e+05,1.0058e+05,99213,99654,1.0046e+05,1.011e+05,1.0023e+05,1.0061e+05,1.0142e+05,1.0127e+05,1.0052e+05
1.0156e+05,1.0038e+05,99799,99342,99732,1.0016e+05,1.0098e+05,1.0054e+05,1.0073e+05,1.0103e+05,1.0038e+05,1.006e+05
99937,1.0074e+05,1.0076e+05,1.0035e+05,99508,1.0043e+05,1.0086e+05,1.0019e+05,1.0007e+05,1.0057e+05,1.0089e+05,1.0035e+05
99804,1.0062e+05,99568,99011,1.0017e+05,1.0112e+05,1.0135e+05,1.0042e+05,1.0033e+05,1.0028e+05,1.0052e+05,99814
1.0098e+05,1.0021e+05,99402,99418,1.0014e+05,1.0071e+05,1.0124e+05,1.0123e+05,1.0032e+05,1.0112e+05,1.0173e+05,1.0176e+05
1.0078e+05,99490,99774,99701,99786,1.0038e+05,1.008e+05,1.0063e+05,1.0055e+05,1.0067e+05,1.0074e+05,1.0102e+05
99870,1.0052e+05,1.0004e+05,99258,99437,1.0058e+05,1.0084e+05,1.0092e+05,1.0063e+05,1.0048e+05,1.0079e+05,99977
1.0027e+05,1.0004e+05,99555,98653,99847,1.0097e+05,1.0121e+05,1.0089e+05,1.0035e+05,1.0077e+05,1.0015e+05,1.002e+05
99700,99069,99122,98360,99365,1.0066e+05,1.0078e+05,1.0064e+05,1.0016e+05,1.0007e+05,1.0025e+05,1.0049e+05
1.0059e+05,1.0068e+05,99348,99260,99981,1.0096e+05,1.0106e+05,1.0051e+05,1.0035e+05,1.0058e+05,1.0056e+05,1.0069e+05
1.0039e+05,1.0023e+05,99382,99615,99821,1.0035e+05,1.007e+05,1.0056e+05,1.0025e+05,1.0063e+05,1.0102e+05,1.0088e+05
1.0041e+05,1.0019e+05,1.0002e+05,99497,99835,1.0111e+05,1.0124e+05,1.0098e+05,1.0056e+05,1.0043e+05,1.0081e+05,1.0027e+05
1.0152e+05,1.0053e+05,99747,99460,1.0014e+05,1.0029e+05,1.0086e+05,1.0068e+05,1.0026e+05,1.0053e+05,1.0067e+05,1.0086e+05
1.0039e+05,1.0003e+05,99764,1.0015e+05,99163,1.0043e+05,1.0089e+05,1.0066e+05,1.0001e+05,1.0105e+05,1.0047e+05,1.0043e+05
1.0031e+05,99503,1.001e+05,99423,1.0061e+05,1.0085e+05,1.0164e+05,1.0087e+05,1.0024e+05,1.0024e+05,1.0067e+05,1.0076e+05
