35.521,38.687,42.631,37.605,31.191,36.792,42.162,41.919,38.015,32.758,33.17,35.351
33.506,31.002,38.141,37.559,41.56,42.858,37.546,36.064,27.813,29.792,35.526,33.718
34.474,29.949,32.511,32.168,39.789,44.996,34.709,36.437,32.55,32.342,34.809,30.898
33.909,25.297,31.048,35.799,38.129,43.318,36.148,34.914,32.195,26.736,32.87,33.501
29.212,31.13,28.589,37.135,43.912,46.548,38.746,36.965,36.314,34.425,33.668,33.744
33.611,35.383,33.532,36.364,34.622,39.557,39.921,39.53,34.085,28.085,25.056,36.989
34.486,35.563,34.159,35.681,28.954,37.445,41.838,45.897,34.09,28.572,27.865,38.503
29.381,36.278,34.419,33.398,41.481,43.515,39.846,40.444,34.164,32.262,37.26,38.295
34.445,32.985,35.551,33.173,37.485,43.768,38.341,34.879,36.492,28.013,26.046,35.378
34.504,34.729,37.275,33.975,35.858,37.337,37.773,38.434,33.178,37.186,34.942,37.319
33.669,37.274,36.129,36.726,34.243,41.534,38.452,37.981,32.441,30.589,33.837,36.525
17.268,31.681,30.265,37.037,39.543,42.779,43.448,41.285,33.932,25.968,33.865,36.955
33.26,34.518,33.415,33.321,33.298,41.667,44.025,42.832,37.456,30.032,34.752,35.579
36.318,28.457,33.425,28.44,32.934,46.34,42.817,45.725,37.634,37.172,35.936,36.391
30.419,36.306,37.29,28.9,36.624,48.011,40.648,42.025,39.548,28.8,32.985,37.75
40.156,34.749,36.188,35.057,31.463,38.181,39.426,46.284,31.759,28.112,31.052,34.357
39.114,28.621,33.512,31.982,34.647,37.051,43.209,41.974,39.334,37.067,30.43,38.769
29.074,29.545,32.217,32.006,34.132,43.096,49.936,46.083,41.639,33.998,24.881,36.425
38.045,37.816,31.053,32.522,42.026,46.139,47.347,47.753,40.324,30.924,34.952,34.348
33.265,28.455,33.773,30.684,42.433,49.297,47.006,48.815,40.976,32.175,37.099,36.115
37.561,36.074,38.403,30.499,38.023,40.694,41.261,43.947,37.516,33.245,33.064,33.751
36.185,23.076,26.884,35.564,44.51,42.868,50.919,47.127,40.19,38.189,37.825,30.462
34.333,39.633,31.962,35.404,43.171,45.938,46.138,41.047,33.986,26.548,26.21,39.834
34.83,39.714,33.168,34.688,38.803,47.884,51.712,53.318,39.625,36.518,32.731,33.815
35.184,33.403,28.737,35.832,47.676,46.701,52.581,49.497,40.422,27.722,38.856,38.364
34.629,37.746,32.742,30.593,38.917,43.398,51.74,52.336,33.636,29.275,35.124,38.829
29.8,38.792,38.07,37.075,39.843,56.572,64.842,57.079,46.414,41.558,32.868,39.185
41.699,32.054,33.065,34.666,45.682,48.898,58.069,53.592,38.425,26.441,32.741,37.607
39.675,36.239,30.719,30.722,41.995,50.075,55.3,53.566,42.044,39.835,34.359,37.016
36.325,39.496,35.798,37.415,48.101,45.7,50.563,49.659,45.138,32.426,38.06,34.011
35.132,32.323,27.659,27.695,40.146,52.395,62.079,60.576,39.463,37.032,30.562,37.311
36.705,45.608,33.692,38.922,45.015,59.614,63.508,58.76,42.665,33.196,34.684,34.467
35.527,31.418,38.734,37.53,45.111,57.615,62.784,58.513,44.628,33.34,30.84,39.276
38.362,32.176,39.907,37.684,45.568,60.231,63.763,58.786,39.586,33.131,34.525,41.066
40.502,40.285,30.737,44.243,51.854,58.865,63.486,56.178,44.238,35.084,37.769,41.065
41.999,44.014,37.812,37.368,42.027,54.908,59.497,56.928,36.469,27.01,36.961,38.293
39.948,37.739,30.938,38.026,42.979,48.592,59.151,56.425,38.347,35.883,30.499,38.645
38.598,41.047,37.708,35.624,40.824,57.018,59.841,58.101,41.237,28.621,31.674,38.673
35.109,39.345,35.015,38.148,48.724,61.66,60.465,58.169,44.455,31.939,38.422,40.705
42.738,29.246,30.386,37.727,45.782,59.843,63.321,53.718,39.305,28.136,34.768,40.013
41.46,41.403,36.606,35.324,47.222,63.556,61.406,55.891,42.876,35.781,38.152,34.537
43.913,35.766,43.131,38.07,50.806,64.107,63.154,59.099,43.692,34.363,37.458,39.707
39.979,34.167,36.796,39.323,48.26,55.579,61.646,55.84,35.276,37.016,40.854,41.266
38.017,33.695,33.789,40.86,47.424,61.401,61.022,54.255,39.796,36.186,28.936,32.735
44.11,33.061,35.534,39.429,54.156,64.443,62.879,56.104,45.35,35.172,38.701,43.55
33.74,33.798,34.834,47.442,46.37,55.427,62.669,56.506,42.816,32.235,34.403,43.721
35.902,38.585,36.89,31.904,47.842,55.047,59.967,60.067,41.006,32.943,31.358,39.855
40.77,38.588,31.183,45.221,50.829,63.153,63.675,54.635,34.971,33.1,39.063,34.427
37.968,38.588,36.833,35.977,42.986,43.427,54.198,54.148,42.857,32.483,38.833,38.389
34.161,34.006,39.78,41.958,50.389,63.97,61.281,57.502,36.22,38.581,40.888,40.928
38.653,40.482,35.105,40.105,46.364,54.459,62.321,56.628,41.183,33.91,38.776,42.619
37.935,32.572,38.893,45.767,50.087,64.621,62.016,54.314,40.973,39.688,41.848,35.04
38.407,39.673,31.921,41.039,55.08,65.771,62.204,54.435,40.813,35.734,34.523,37.025
41.849,29.587,33.038,47.208,52.236,62.031,61.781,56.757,46.812,23.873,38.292,40.39
37.198,30.051,41.749,42.824,58.167,55.559,61.73,57.368,45.387,39.143,43.989,35.59
35.515,36.829,34.904,40.794,55.437,64.961,61.773,56.724,39.015,33.525,39.614,32.189
37.999,38.575,37.959,42.496,47.489,59.144,59.319,55.149,41.905,39.774,34.598,40.078
37.175,39.712,34.461,35.333,51.244,54.006,61.442,52.012,42.968,37.779,36.662,38.055
37.08,34.189,28.319,43.02,51.7,60.607,60.456,56.09,44.661,39.509,40.925,38.664
31.971,35.878,32.597,36.681,44.237,64.242,65.012,54.021,41.148,34.843,42.763,38.364
38.33,37.44,33.805,40.276,45.008,55.412,61.045,56.654,39.545,33.743,36.063,41.952
